entity_key,pool,descriptor_name,value,unit,source_id,source_tier,scale_type,curation_status,notes
element:V,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-310.2,kJ/mol O,NIST_webbook,A,continuous,ready,V2O5: delta_Hf=-1551.0 kJ/mol divided by 5
element:V,element_oxide_physchem,standard_reduction_potential_V,-1.13,V,CRC_97,A,continuous,ready,V3+/V couple vs NHE; V2O5/V redox complex
element:V,element_oxide_physchem,oxide_band_gap_eV,2.2,eV,estimated_DFT,B,continuous,ready,V2O5 band gap ~2.2-2.5 eV; relatively narrow for a d0 oxide
element:V,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,0.8,eV,estimated_DFT,B,continuous,ready,V2O5 easily reduced; low oxygen vacancy formation energy; Mars-van Krevelen mechanism common
element:Y,element_oxide_physchem,atomic_number,39,,periodic_table_builtin,A,integer_count,ready,
element:Y,element_oxide_physchem,atomic_weight,88.906,g/mol,periodic_table_builtin,A,continuous,ready,
element:Y,element_oxide_physchem,period,5,,periodic_table_builtin,A,integer_state,ready,
element:Y,element_oxide_physchem,group,3,,periodic_table_builtin,A,integer_state,ready,
element:Y,element_oxide_physchem,pauling_electronegativity,1.22,,periodic_table_builtin,A,continuous,ready,
element:Y,element_oxide_physchem,first_ionization_energy_eV,6.217,eV,NIST_webbook,A,continuous,ready,
element:Y,element_oxide_physchem,electron_affinity_eV,0.307,eV,NIST_webbook,A,continuous,ready,
element:Y,element_oxide_physchem,covalent_radius_A,1.90,A,Cordero_2008,A,continuous,ready,
element:Y,element_oxide_physchem,common_oxidation_state,3,,periodic_table_builtin,A,integer_state,ready,Y2O3; basic oxide analogous to La2O3
element:Y,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Y3+ d0
element:Y,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.900,A,Shannon_1976,A,continuous,ready,Y3+ CN6
element:Y,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-634.9,kJ/mol O,NIST_webbook,A,continuous,ready,Y2O3: delta_Hf=-1904.7 kJ/mol divided by 3; very stable basic oxide
element:Y,element_oxide_physchem,standard_reduction_potential_V,-2.37,V,CRC_97,A,continuous,ready,Y3+/Y couple vs NHE
element:Y,element_oxide_physchem,oxide_band_gap_eV,5.8,eV,estimated_DFT,B,continuous,ready,Y2O3 band gap ~5.5-6.0 eV; wide gap insulating oxide
element:Y,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,3.5,eV,estimated_DFT,B,continuous,ready,Y2O3 moderate-high; comparable to CeO2 but without 4f redox flexibility
element:Zn,element_oxide_physchem,atomic_number,30,,periodic_table_builtin,A,integer_count,ready,
element:Zn,element_oxide_physchem,atomic_weight,65.38,g/mol,periodic_table_builtin,A,continuous,ready,
element:Zn,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:Zn,element_oxide_physchem,group,12,,periodic_table_builtin,A,integer_state,ready,
element:Zn,element_oxide_physchem,pauling_electronegativity,1.65,,periodic_table_builtin,A,continuous,ready,
element:Zn,element_oxide_physchem,first_ionization_energy_eV,9.394,eV,NIST_webbook,A,continuous,ready,
element:Zn,element_oxide_physchem,electron_affinity_eV,0.0,eV,NIST_webbook,A,continuous,ready,Zn has no stable gaseous anion
element:Zn,element_oxide_physchem,covalent_radius_A,1.22,A,Cordero_2008,A,continuous,ready,
element:Zn,element_oxide_physchem,common_oxidation_state,2,,periodic_table_builtin,A,integer_state,ready,ZnO only stable oxide; d10 ion; no redox flexibility in oxide form
element:Zn,element_oxide_physchem,d_electron_count_common_oxide,10,,periodic_table_builtin,A,integer_count,ready,Zn2+ d10; no redox accessible from oxide; acts as structural/promotional element
element:Zn,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.74,A,Shannon_1976,A,continuous,ready,Zn2+ CN6
element:Zn,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-350.5,kJ/mol O,NIST_webbook,A,continuous,ready,ZnO: delta_Hf=-350.5 kJ/mol per 1 O; moderately stable
element:Zn,element_oxide_physchem,standard_reduction_potential_V,-0.76,V,CRC_97,A,continuous,ready,Zn2+/Zn couple vs NHE
element:Zn,element_oxide_physchem,oxide_band_gap_eV,3.4,eV,Janotti_2009,A,continuous,ready,ZnO direct band gap; Janotti and Van de Walle Rep Prog Phys 2009
element:Zn,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,2.8,eV,Janotti_2009,A,continuous,ready,ZnO oxygen vacancy formation energy from DFT; Janotti Van de Walle 2007
element:Zr,element_oxide_physchem,atomic_number,40,,periodic_table_builtin,A,integer_count,ready,
element:Zr,element_oxide_physchem,atomic_weight,91.224,g/mol,periodic_table_builtin,A,continuous,ready,
element:Zr,element_oxide_physchem,period,5,,periodic_table_builtin,A,integer_state,ready,
element:Zr,element_oxide_physchem,group,4,,periodic_table_builtin,A,integer_state,ready,
element:Zr,element_oxide_physchem,pauling_electronegativity,1.33,,periodic_table_builtin,A,continuous,ready,
element:Zr,element_oxide_physchem,first_ionization_energy_eV,6.634,eV,NIST_webbook,A,continuous,ready,
element:Zr,element_oxide_physchem,electron_affinity_eV,0.426,eV,NIST_webbook,A,continuous,ready,
element:Zr,element_oxide_physchem,covalent_radius_A,1.75,A,Cordero_2008,A,continuous,ready,
element:Zr,element_oxide_physchem,common_oxidation_state,4,,periodic_table_builtin,A,integer_state,ready,ZrO2; very stable refractory oxide; no accessible lower oxidation states under OCM conditions
element:Zr,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Zr4+ d0
element:Zr,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.72,A,Shannon_1976,A,continuous,ready,Zr4+ CN6
element:Zr,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-550.3,kJ/mol O,NIST_webbook,A,continuous,ready,ZrO2: delta_Hf=-1100.6 kJ/mol divided by 2; very stable
element:Zr,element_oxide_physchem,standard_reduction_potential_V,-1.45,V,CRC_97,A,continuous,ready,Zr4+/Zr couple vs NHE
element:Zr,element_oxide_physchem,oxide_band_gap_eV,5.0,eV,French_1994,A,continuous,ready,ZrO2 monoclinic; French et al. 1994 JACS; also listed in support table
element:Zr,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,6.0,eV,estimated_DFT,B,continuous,ready,ZrO2 very stable; one of the highest oxygen vacancy formation energies
element:Ba,element_oxide_physchem,atomic_number,56,,periodic_table_builtin,A,integer_count,ready,
element:Ba,element_oxide_physchem,atomic_weight,137.327,g/mol,periodic_table_builtin,A,continuous,ready,
element:Ba,element_oxide_physchem,period,6,,periodic_table_builtin,A,integer_state,ready,
element:Ba,element_oxide_physchem,group,2,,periodic_table_builtin,A,integer_state,ready,
element:Ba,element_oxide_physchem,pauling_electronegativity,0.89,,periodic_table_builtin,A,continuous,ready,Most electropositive alkaline earth metal
element:Ba,element_oxide_physchem,first_ionization_energy_eV,5.212,eV,NIST_webbook,A,continuous,ready,
element:Ba,element_oxide_physchem,electron_affinity_eV,0.144,eV,NIST_webbook,A,continuous,ready,
element:Ba,element_oxide_physchem,covalent_radius_A,2.15,A,Cordero_2008,A,continuous,ready,Largest alkaline earth covalent radius
element:Ba,element_oxide_physchem,common_oxidation_state,2,,periodic_table_builtin,A,integer_state,ready,BaO; BaCO3 highly stable; promoter role in OCM
element:Ba,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Ba2+ d0 [Xe] configuration
element:Ba,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,1.35,A,Shannon_1976,A,continuous,ready,Ba2+ CN6; largest common alkaline earth ion
element:Ba,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-548.0,kJ/mol O,NIST_webbook,A,continuous,ready,BaO: delta_Hf=-548.0 kJ/mol per 1 O; very stable alkaline earth oxide
element:Ba,element_oxide_physchem,standard_reduction_potential_V,-2.91,V,CRC_97,A,continuous,ready,Ba2+/Ba couple vs NHE; very electropositive
element:Ba,element_oxide_physchem,oxide_band_gap_eV,4.0,eV,estimated_DFT,B,continuous,ready,BaO band gap estimated ~3.5-4.5 eV; basic alkaline earth oxide
element:Ba,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,4.5,eV,estimated_DFT,C,continuous,ready,BaO estimated; high stability alkaline earth oxides generally have high Evac
element:Ca,element_oxide_physchem,atomic_number,20,,periodic_table_builtin,A,integer_count,ready,
element:Ca,element_oxide_physchem,atomic_weight,40.078,g/mol,periodic_table_builtin,A,continuous,ready,
element:Ca,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:Ca,element_oxide_physchem,group,2,,periodic_table_builtin,A,integer_state,ready,
element:Ca,element_oxide_physchem,pauling_electronegativity,1.00,,periodic_table_builtin,A,continuous,ready,
element:Ca,element_oxide_physchem,first_ionization_energy_eV,6.113,eV,NIST_webbook,A,continuous,ready,
element:Ca,element_oxide_physchem,electron_affinity_eV,0.020,eV,NIST_webbook,A,continuous,ready,
element:Ca,element_oxide_physchem,covalent_radius_A,1.76,A,Cordero_2008,A,continuous,ready,
element:Ca,element_oxide_physchem,common_oxidation_state,2,,periodic_table_builtin,A,integer_state,ready,CaO; very basic alkaline earth oxide; important OCM promoter
element:Ca,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Ca2+ d0
element:Ca,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,1.00,A,Shannon_1976,A,continuous,ready,Ca2+ CN6
element:Ca,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-635.1,kJ/mol O,NIST_webbook,A,continuous,ready,CaO: delta_Hf=-635.1 kJ/mol per 1 O; one of the most stable simple oxides
element:Ca,element_oxide_physchem,standard_reduction_potential_V,-2.87,V,CRC_97,A,continuous,ready,Ca2+/Ca couple vs NHE
element:Ca,element_oxide_physchem,oxide_band_gap_eV,7.1,eV,estimated_DFT,A,continuous,ready,CaO band gap; wide gap insulator analogous to MgO but slightly smaller
element:Ca,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,5.0,eV,estimated_DFT,B,continuous,ready,CaO high Evac; OCM relevant when doped into CeO2 or other oxides
element:K,element_oxide_physchem,atomic_number,19,,periodic_table_builtin,A,integer_count,ready,
element:K,element_oxide_physchem,atomic_weight,39.098,g/mol,periodic_table_builtin,A,continuous,ready,
element:K,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:K,element_oxide_physchem,group,1,,periodic_table_builtin,A,integer_state,ready,
element:K,element_oxide_physchem,pauling_electronegativity,0.82,,periodic_table_builtin,A,continuous,ready,Most electropositive period-4 element
element:K,element_oxide_physchem,first_ionization_energy_eV,4.341,eV,NIST_webbook,A,continuous,ready,Lowest IE in period 4
element:K,element_oxide_physchem,electron_affinity_eV,0.501,eV,NIST_webbook,A,continuous,ready,
element:K,element_oxide_physchem,covalent_radius_A,2.03,A,Cordero_2008,A,continuous,ready,
element:K,element_oxide_physchem,common_oxidation_state,1,,periodic_table_builtin,A,integer_state,ready,K2O; K predominantly exists as K+ in oxide environments; surface promoter role in OCM
element:K,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,K+ [Ar] d0
element:K,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,1.38,A,Shannon_1976,A,continuous,ready,K+ CN6
element:K,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-363.2,kJ/mol O,NIST_webbook,A,continuous,ready,K2O: delta_Hf=-363.2 kJ/mol per 1 O; moderately stable; K2O2 and KO2 also relevant
element:K,element_oxide_physchem,standard_reduction_potential_V,-2.93,V,CRC_97,A,continuous,ready,K+/K couple vs NHE; very electropositive
element:K,element_oxide_physchem,oxide_band_gap_eV,6.0,eV,estimated_DFT,C,continuous,ready,K2O band gap estimated; alkali metal oxides are wide gap insulators
element:K,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,3.5,eV,estimated_DFT,C,continuous,ready,Estimated; K2O not a primary oxide catalyst phase
element:Li,element_oxide_physchem,atomic_number,3,,periodic_table_builtin,A,integer_count,ready,
element:Li,element_oxide_physchem,atomic_weight,6.941,g/mol,periodic_table_builtin,A,continuous,ready,
element:Li,element_oxide_physchem,period,2,,periodic_table_builtin,A,integer_state,ready,
element:Li,element_oxide_physchem,group,1,,periodic_table_builtin,A,integer_state,ready,
element:Li,element_oxide_physchem,pauling_electronegativity,0.98,,periodic_table_builtin,A,continuous,ready,
element:Li,element_oxide_physchem,first_ionization_energy_eV,5.392,eV,NIST_webbook,A,continuous,ready,
element:Li,element_oxide_physchem,electron_affinity_eV,0.618,eV,NIST_webbook,A,continuous,ready,
element:Li,element_oxide_physchem,covalent_radius_A,1.28,A,Cordero_2008,A,continuous,ready,
element:Li,element_oxide_physchem,common_oxidation_state,1,,periodic_table_builtin,A,integer_state,ready,Li2O; Li/MgO is classic OCM catalyst; Li+ dopant creates O- radical sites on MgO
element:Li,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Li+ [He] d0
element:Li,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.76,A,Shannon_1976,A,continuous,ready,Li+ CN6; smallest alkali metal ion
element:Li,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-597.9,kJ/mol O,NIST_webbook,A,continuous,ready,Li2O: delta_Hf=-597.9 kJ/mol per 1 O; very stable for an alkali oxide
element:Li,element_oxide_physchem,standard_reduction_potential_V,-3.04,V,CRC_97,A,continuous,ready,Li+/Li couple vs NHE; most negative standard potential
element:Li,element_oxide_physchem,oxide_band_gap_eV,7.0,eV,estimated_DFT,B,continuous,ready,Li2O band gap estimated; wide gap insulator
element:Li,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,4.5,eV,estimated_DFT,C,continuous,ready,Estimated; Li2O not directly an OCM catalyst surface but Li dopant controls O- site density in MgO
element:Mg,element_oxide_physchem,atomic_number,12,,periodic_table_builtin,A,integer_count,ready,
element:Mg,element_oxide_physchem,atomic_weight,24.305,g/mol,periodic_table_builtin,A,continuous,ready,
element:Mg,element_oxide_physchem,period,3,,periodic_table_builtin,A,integer_state,ready,
element:Mg,element_oxide_physchem,group,2,,periodic_table_builtin,A,integer_state,ready,
element:Mg,element_oxide_physchem,pauling_electronegativity,1.31,,periodic_table_builtin,A,continuous,ready,
element:Mg,element_oxide_physchem,first_ionization_energy_eV,7.646,eV,NIST_webbook,A,continuous,ready,
element:Mg,element_oxide_physchem,electron_affinity_eV,0.0,eV,NIST_webbook,A,continuous,ready,Mg has no stable gaseous anion; effective EA = 0
element:Mg,element_oxide_physchem,covalent_radius_A,1.41,A,Cordero_2008,A,continuous,ready,
element:Mg,element_oxide_physchem,common_oxidation_state,2,,periodic_table_builtin,A,integer_state,ready,MgO; classic OCM support material especially in Li/MgO system
element:Mg,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Mg2+ [Ne] d0
element:Mg,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.72,A,Shannon_1976,A,continuous,ready,Mg2+ CN6
element:Mg,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-601.6,kJ/mol O,NIST_webbook,A,continuous,ready,MgO: delta_Hf=-601.6 kJ/mol per 1 O; very stable; same as support table value
element:Mg,element_oxide_physchem,standard_reduction_potential_V,-2.37,V,CRC_97,A,continuous,ready,Mg2+/Mg couple vs NHE
element:Mg,element_oxide_physchem,oxide_band_gap_eV,7.8,eV,Schleife_2006,A,continuous,ready,MgO band gap; consistent with support_material_physchem table entry
element:Mg,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,7.0,eV,estimated_DFT,A,continuous,ready,MgO very stable; highest Evac in dataset; O- radicals created by Li doping not by thermodynamic reduction
element:Na,element_oxide_physchem,atomic_number,11,,periodic_table_builtin,A,integer_count,ready,
element:Na,element_oxide_physchem,atomic_weight,22.990,g/mol,periodic_table_builtin,A,continuous,ready,
element:Na,element_oxide_physchem,period,3,,periodic_table_builtin,A,integer_state,ready,
element:Na,element_oxide_physchem,group,1,,periodic_table_builtin,A,integer_state,ready,
element:Na,element_oxide_physchem,pauling_electronegativity,0.93,,periodic_table_builtin,A,continuous,ready,
element:Na,element_oxide_physchem,first_ionization_energy_eV,5.139,eV,NIST_webbook,A,continuous,ready,
element:Na,element_oxide_physchem,electron_affinity_eV,0.548,eV,NIST_webbook,A,continuous,ready,
element:Na,element_oxide_physchem,covalent_radius_A,1.66,A,Cordero_2008,A,continuous,ready,
element:Na,element_oxide_physchem,common_oxidation_state,1,,periodic_table_builtin,A,integer_state,ready,Na2O; Na2WO4 is the active phase in the benchmark Mn/Na2WO4/SiO2 OCM catalyst
element:Na,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Na+ [Ne] d0
element:Na,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,1.02,A,Shannon_1976,A,continuous,ready,Na+ CN6
element:Na,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-414.2,kJ/mol O,NIST_webbook,A,continuous,ready,Na2O: delta_Hf=-414.2 kJ/mol per 1 O
element:Na,element_oxide_physchem,standard_reduction_potential_V,-2.71,V,CRC_97,A,continuous,ready,Na+/Na couple vs NHE
element:Na,element_oxide_physchem,oxide_band_gap_eV,4.5,eV,estimated_DFT,C,continuous,ready,Na2O band gap estimated; alkali oxide wide gap insulator
element:Na,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,3.5,eV,estimated_DFT,C,continuous,ready,Estimated; Na primarily acts as structural promoter in Na2WO4 phase
element:Sr,element_oxide_physchem,atomic_number,38,,periodic_table_builtin,A,integer_count,ready,
element:Sr,element_oxide_physchem,atomic_weight,87.62,g/mol,periodic_table_builtin,A,continuous,ready,
element:Sr,element_oxide_physchem,period,5,,periodic_table_builtin,A,integer_state,ready,
element:Sr,element_oxide_physchem,group,2,,periodic_table_builtin,A,integer_state,ready,
element:Sr,element_oxide_physchem,pauling_electronegativity,0.95,,periodic_table_builtin,A,continuous,ready,
element:Sr,element_oxide_physchem,first_ionization_energy_eV,5.695,eV,NIST_webbook,A,continuous,ready,
element:Sr,element_oxide_physchem,electron_affinity_eV,0.048,eV,NIST_webbook,A,continuous,ready,
element:Sr,element_oxide_physchem,covalent_radius_A,1.95,A,Cordero_2008,A,continuous,ready,
element:Sr,element_oxide_physchem,common_oxidation_state,2,,periodic_table_builtin,A,integer_state,ready,SrO; important OCM promoter; La2O3/SrO combinations studied
element:Sr,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Sr2+ d0
element:Sr,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,1.18,A,Shannon_1976,A,continuous,ready,Sr2+ CN6
element:Sr,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-592.0,kJ/mol O,NIST_webbook,A,continuous,ready,SrO: delta_Hf=-592.0 kJ/mol per 1 O; very stable alkaline earth oxide
element:Sr,element_oxide_physchem,standard_reduction_potential_V,-2.89,V,CRC_97,A,continuous,ready,Sr2+/Sr couple vs NHE
element:Sr,element_oxide_physchem,oxide_band_gap_eV,5.3,eV,estimated_DFT,B,continuous,ready,SrO band gap estimated between CaO (7.1) and BaO (4.0); alkaline earth trend
element:Sr,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,4.5,eV,estimated_DFT,C,continuous,ready,Estimated analogously to CaO and BaO; SrO rarely acts as primary catalyst
element:W,element_oxide_physchem,atomic_number,74,,periodic_table_builtin,A,integer_count,ready,
element:W,element_oxide_physchem,atomic_weight,183.84,g/mol,periodic_table_builtin,A,continuous,ready,
element:W,element_oxide_physchem,period,6,,periodic_table_builtin,A,integer_state,ready,
element:W,element_oxide_physchem,group,6,,periodic_table_builtin,A,integer_state,ready,
element:W,element_oxide_physchem,pauling_electronegativity,2.36,,periodic_table_builtin,A,continuous,ready,Highest EN among common refractory metals
element:W,element_oxide_physchem,first_ionization_energy_eV,7.980,eV,NIST_webbook,A,continuous,ready,
element:W,element_oxide_physchem,electron_affinity_eV,0.815,eV,NIST_webbook,A,continuous,ready,
element:W,element_oxide_physchem,covalent_radius_A,1.62,A,Cordero_2008,A,continuous,ready,
element:W,element_oxide_physchem,common_oxidation_state,6,,periodic_table_builtin,A,integer_state,ready,WO3; Na2WO4 is the active phase in Mn/Na2WO4/SiO2 benchmark OCM catalyst
element:W,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,W6+ d0
element:W,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.60,A,Shannon_1976,A,continuous,ready,W6+ CN6
element:W,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-281.0,kJ/mol O,NIST_webbook,A,continuous,ready,WO3: delta_Hf=-842.9 kJ/mol divided by 3; moderately stable; more reducible than MoO3
element:W,element_oxide_physchem,standard_reduction_potential_V,-0.09,V,CRC_97,A,continuous,ready,W6+/W couple vs NHE approximate; complex multi-step
element:W,element_oxide_physchem,oxide_band_gap_eV,2.6,eV,Hamdi_2019,A,continuous,ready,WO3 band gap; semiconducting; important for photocatalytic and redox properties in OCM
element:W,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,2.3,eV,estimated_DFT,B,continuous,ready,WO3 moderate reducibility; F-center mechanism proposed in OCM; Mn/Na2WO4/SiO2 activation mechanism
